game_id,turn,throws,human_soldiers,agent,agent_soldiers,soldier_set_match,strict_match,first_match,jaccard
AhmadG6,13,"4,1,1,3","A3,A5,A6",LOOK-no-LA,"B6,C4",0,0,0,0.0
AhmadG6,13,"4,1,1,3","A3,A5,A6",PSA,"A3,A5,B6",0,0,1,0.5
AhmadG6,13,"4,1,1,3","A3,A5,A6",GA-Expert,"A1,A3,B6,C4",0,0,0,0.167
AhmadG6,13,"4,1,1,3","A3,A5,A6",GA-Original,"A5,C4",0,0,0,0.25
AhmadG6,13,"4,1,1,3","A3,A5,A6",Random,"A5,C4",0,0,0,0.25
AhmadG6,15,2,B6,TLE,B6,1,1,1,1.0
AhmadG6,15,2,B6,TLA-S,B6,1,1,1,1.0
AhmadG6,15,2,B6,LOOK,C4,0,0,0,0.0
AhmadG6,15,2,B6,LOOK-no-enum,C4,0,0,0,0.0
AhmadG6,15,2,B6,LOOK-no-LA,C4,0,0,0,0.0
AhmadG6,15,2,B6,PSA,A4,0,0,0,0.0
AhmadG6,15,2,B6,GA-Expert,B5,0,0,0,0.0
AhmadG6,15,2,B6,GA-Original,A5,0,0,0,0.0
AhmadG6,15,2,B6,Random,A5,0,0,0,0.0
AhmadG6,17,2,B5,TLE,A5,0,0,0,0.0
AhmadG6,17,2,B5,TLA-S,A5,0,0,0,0.0
AhmadG6,17,2,B5,LOOK,C4,0,0,0,0.0
AhmadG6,17,2,B5,LOOK-no-enum,C4,0,0,0,0.0
AhmadG6,17,2,B5,LOOK-no-LA,C4,0,0,0,0.0
AhmadG6,17,2,B5,PSA,A4,0,0,0,0.0
AhmadG6,17,2,B5,GA-Expert,B5,1,1,1,1.0
AhmadG6,17,2,B5,GA-Original,B8,0,0,0,0.0
AhmadG6,17,2,B5,Random,A1,0,0,0,0.0
AhmadG6,19,2,B7,TLE,B7,1,1,1,1.0
AhmadG6,19,2,B7,TLA-S,B7,1,1,1,1.0
AhmadG6,19,2,B7,LOOK,B7,1,1,1,1.0
AhmadG6,19,2,B7,LOOK-no-enum,B7,1,1,1,1.0
AhmadG6,19,2,B7,LOOK-no-LA,B7,1,1,1,1.0
AhmadG6,19,2,B7,PSA,B7,1,1,1,1.0
AhmadG6,19,2,B7,GA-Expert,B7,1,1,1,1.0
AhmadG6,19,2,B7,GA-Original,B7,1,1,1,1.0
AhmadG6,19,2,B7,Random,B7,1,1,1,1.0
AhmadG6,21,3,C4,TLE,C4,1,1,1,1.0
AhmadG6,21,3,C4,TLA-S,C4,1,1,1,1.0
AhmadG6,21,3,C4,LOOK,C4,1,1,1,1.0
AhmadG6,21,3,C4,LOOK-no-enum,C4,1,1,1,1.0
AhmadG6,21,3,C4,LOOK-no-LA,C4,1,1,1,1.0
AhmadG6,21,3,C4,PSA,C8,0,0,0,0.0
AhmadG6,21,3,C4,GA-Expert,C4,1,1,1,1.0
AhmadG6,21,3,C4,GA-Original,C4,1,1,1,1.0
AhmadG6,21,3,C4,Random,A4,0,0,0,0.0
AhmadG6,23,2,C1,TLE,C1,1,1,1,1.0
AhmadG6,23,2,C1,TLA-S,C1,1,1,1,1.0
AhmadG6,23,2,C1,LOOK,C8,0,0,0,0.0
AhmadG6,23,2,C1,LOOK-no-enum,A4,0,0,0,0.0
AhmadG6,23,2,C1,LOOK-no-LA,C1,1,1,1,1.0
AhmadG6,23,2,C1,PSA,A4,0,0,0,0.0
AhmadG6,23,2,C1,GA-Expert,C1,1,1,1,1.0
AhmadG6,23,2,C1,GA-Original,C1,1,1,1,1.0
AhmadG6,23,2,C1,Random,A4,0,0,0,0.0
AhmadG6,25,2,B2,TLE,B2,1,1,1,1.0
AhmadG6,25,2,B2,TLA-S,B2,1,1,1,1.0
AhmadG6,25,2,B2,LOOK,B8,0,0,0,0.0
AhmadG6,25,2,B2,LOOK-no-enum,B8,0,0,0,0.0
AhmadG6,25,2,B2,LOOK-no-LA,B2,1,1,1,1.0
AhmadG6,25,2,B2,PSA,B2,1,1,1,1.0
AhmadG6,25,2,B2,GA-Expert,B2,1,1,1,1.0
AhmadG6,25,2,B2,GA-Original,B2,1,1,1,1.0
AhmadG6,25,2,B2,Random,C8,0,0,0,0.0
AhmadG6,27,2,A1,TLE,A1,1,1,1,1.0
AhmadG6,27,2,A1,TLA-S,A1,1,1,1,1.0
AhmadG6,27,2,A1,LOOK,A1,1,1,1,1.0
AhmadG6,27,2,A1,LOOK-no-enum,A1,1,1,1,1.0
AhmadG6,27,2,A1,LOOK-no-LA,A1,1,1,1,1.0
AhmadG6,27,2,A1,PSA,A1,1,1,1,1.0
AhmadG6,27,2,A1,GA-Expert,A1,1,1,1,1.0
AhmadG6,27,2,A1,GA-Original,A1,1,1,1,1.0
AhmadG6,27,2,A1,Random,B8,0,0,0,0.0
AhmadG6,29,2,C8,TLE,B2,0,0,0,0.0
AhmadG6,29,2,C8,TLA-S,C8,1,1,1,1.0
AhmadG6,29,2,C8,LOOK,C8,1,1,1,1.0
AhmadG6,29,2,C8,LOOK-no-enum,A4,0,0,0,0.0
AhmadG6,29,2,C8,LOOK-no-LA,C8,1,1,1,1.0
AhmadG6,29,2,C8,PSA,A4,0,0,0,0.0
AhmadG6,29,2,C8,GA-Expert,C8,1,1,1,1.0
AhmadG6,29,2,C8,GA-Original,B8,0,0,0,0.0
AhmadG6,29,2,C8,Random,B2,0,0,0,0.0
AhmadG6,31,3,C6,TLE,C6,1,1,1,1.0
AhmadG6,31,3,C6,TLA-S,C6,1,1,1,1.0
AhmadG6,31,3,C6,LOOK,C6,1,1,1,1.0
AhmadG6,31,3,C6,LOOK-no-enum,C6,1,1,1,1.0
AhmadG6,31,3,C6,LOOK-no-LA,C6,1,1,1,1.0
AhmadG6,31,3,C6,PSA,B2,0,0,0,0.0
AhmadG6,31,3,C6,GA-Expert,B4,0,0,0,0.0
AhmadG6,31,3,C6,GA-Original,A4,0,0,0,0.0
AhmadG6,31,3,C6,Random,A4,0,0,0,0.0
AhmadG6,33,"1,3","A7,B2",TLE,"A7,B2",1,1,1,1.0
AhmadG6,33,"1,3","A7,B2",TLA-S,"A7,B2",1,1,1,1.0
AhmadG6,33,"1,3","A7,B2",LOOK,"B4,B8",0,0,0,0.0
AhmadG6,33,"1,3","A7,B2",LOOK-no-enum,"B4,B8",0,0,0,0.0
AhmadG6,33,"1,3","A7,B2",LOOK-no-LA,"B2,C3",0,0,0,0.333
AhmadG6,33,"1,3","A7,B2",PSA,"A7,B2",1,1,1,1.0
AhmadG6,33,"1,3","A7,B2",GA-Expert,"B2,B4",0,0,0,0.333
AhmadG6,33,"1,3","A7,B2",GA-Original,"A4,B2",0,0,0,0.333
AhmadG6,33,"1,3","A7,B2",Random,"A7,B4",0,0,1,0.333
AhmadG6,35,3,B5,TLE,B5,1,1,1,1.0
AhmadG6,35,3,B5,TLA-S,B5,1,1,1,1.0
AhmadG6,35,3,B5,LOOK,B8,0,0,0,0.0
AhmadG6,35,3,B5,LOOK-no-enum,B8,0,0,0,0.0
AhmadG6,35,3,B5,LOOK-no-LA,B4,0,0,0,0.0
AhmadG6,35,3,B5,PSA,B8,0,0,0,0.0
AhmadG6,35,3,B5,GA-Expert,B4,0,0,0,0.0
AhmadG6,35,3,B5,GA-Original,B4,0,0,0,0.0
AhmadG6,35,3,B5,Random,A4,0,0,0,0.0
AhmadG6,37,3,B8,TLE,B8,1,1,1,1.0
AhmadG6,37,3,B8,TLA-S,B8,1,1,1,1.0
AhmadG6,37,3,B8,LOOK,B8,1,1,1,1.0
AhmadG6,37,3,B8,LOOK-no-enum,B8,1,1,1,1.0
AhmadG6,37,3,B8,LOOK-no-LA,B8,1,1,1,1.0
AhmadG6,37,3,B8,PSA,B8,1,1,1,1.0
AhmadG6,37,3,B8,GA-Expert,B8,1,1,1,1.0
AhmadG6,37,3,B8,GA-Original,B8,1,1,1,1.0
AhmadG6,37,3,B8,Random,B8,1,1,1,1.0
AhmadG6,39,"1,3","C3,C6",TLE,"A8,C6",0,0,0,0.333
AhmadG6,39,"1,3","C3,C6",TLA-S,"A8,C3",0,0,0,0.333
AhmadG6,39,"1,3","C3,C6",LOOK,"A8,C3",0,0,0,0.333
AhmadG6,39,"1,3","C3,C6",LOOK-no-enum,"C3,C6",1,0,1,1.0
AhmadG6,39,"1,3","C3,C6",LOOK-no-LA,"A8,C3",0,0,0,0.333
AhmadG6,39,"1,3","C3,C6",PSA,"A8,C3",0,0,0,0.333
AhmadG6,39,"1,3","C3,C6",GA-Expert,"A8,C3",0,0,0,0.333
AhmadG6,39,"1,3","C3,C6",GA-Original,"A8,C3",0,0,0,0.333
AhmadG6,39,"1,3","C3,C6",Random,B4,0,0,0,0.0
AhmadG6,41,"1,2","A8,C2",TLE,"A8,C2",1,1,1,1.0
AhmadG6,41,"1,2","A8,C2",TLA-S,"A8,C2",1,1,1,1.0
AhmadG6,41,"1,2","A8,C2",LOOK,"A8,C2",1,1,1,1.0
AhmadG6,41,"1,2","A8,C2",LOOK-no-enum,"A8,C2",1,1,1,1.0
AhmadG6,41,"1,2","A8,C2",LOOK-no-LA,"A8,C2",1,1,1,1.0
AhmadG6,41,"1,2","A8,C2",PSA,"A8,C2",1,1,1,1.0
AhmadG6,41,"1,2","A8,C2",GA-Expert,"A8,C2",1,1,1,1.0
AhmadG6,41,"1,2","A8,C2",GA-Original,"A8,C2",1,1,1,1.0
AhmadG6,41,"1,2","A8,C2",Random,"A4,C3",0,0,0,0.0
AhmadG6,43,2,B4,TLE,A7,0,0,0,0.0
AhmadG6,43,2,B4,TLA-S,A5,0,0,0,0.0
AhmadG6,43,2,B4,LOOK,B4,1,1,1,1.0
AhmadG6,43,2,B4,LOOK-no-enum,B4,1,1,1,1.0
AhmadG6,43,2,B4,LOOK-no-LA,C3,0,0,0,0.0
AhmadG6,43,2,B4,PSA,A4,0,0,0,0.0
AhmadG6,43,2,B4,GA-Expert,C3,0,0,0,0.0
AhmadG6,43,2,B4,GA-Original,A5,0,0,0,0.0
AhmadG6,43,2,B4,Random,A6,0,0,0,0.0
AhmadG6,45,"1,1,3","A4,A5,B6",TLE,"B6,C3",0,0,0,0.25
AhmadG6,45,"1,1,3","A4,A5,B6",TLA-S,"B6,C3",0,0,0,0.25
AhmadG6,45,"1,1,3","A4,A5,B6",LOOK,"B6,C3",0,0,0,0.25
AhmadG6,45,"1,1,3","A4,A5,B6",LOOK-no-enum,"A4,B6,C3",0,0,1,0.5
AhmadG6,45,"1,1,3","A4,A5,B6",LOOK-no-LA,"B6,C3",0,0,0,0.25
AhmadG6,45,"1,1,3","A4,A5,B6",PSA,C3,0,0,0,0.0
AhmadG6,45,"1,1,3","A4,A5,B6",GA-Expert,"B6,C3",0,0,0,0.25
AhmadG6,45,"1,1,3","A4,A5,B6",GA-Original,"A4,C3",0,0,1,0.25
AhmadG6,45,"1,1,3","A4,A5,B6",Random,A5,0,0,0,0.333
AhmadG6,47,3,A7,TLE,A7,1,1,1,1.0
AhmadG6,47,3,A7,TLA-S,A7,1,1,1,1.0
AhmadG6,47,3,A7,LOOK,A7,1,1,1,1.0
AhmadG6,47,3,A7,LOOK-no-enum,A7,1,1,1,1.0
AhmadG6,47,3,A7,LOOK-no-LA,B7,0,0,0,0.0
AhmadG6,47,3,A7,PSA,A7,1,1,1,1.0
AhmadG6,47,3,A7,GA-Expert,A7,1,1,1,1.0
AhmadG6,47,3,A7,GA-Original,B7,0,0,0,0.0
AhmadG6,47,3,A7,Random,B7,0,0,0,0.0
AhmadG6,49,2,A3,TLE,B7,0,0,0,0.0
AhmadG6,49,2,A3,TLA-S,B7,0,0,0,0.0
AhmadG6,49,2,A3,LOOK,B7,0,0,0,0.0
AhmadG6,49,2,A3,LOOK-no-enum,B7,0,0,0,0.0
AhmadG6,49,2,A3,LOOK-no-LA,B7,0,0,0,0.0
AhmadG6,49,2,A3,PSA,A3,1,1,1,1.0
AhmadG6,49,2,A3,GA-Expert,A3,1,1,1,1.0
AhmadG6,49,2,A3,GA-Original,A3,1,1,1,1.0
AhmadG6,49,2,A3,Random,A4,0,0,0,0.0
AhmadG6,51,"6,6,2",A6,TLE,"A4,A6,B7",0,0,0,0.333
AhmadG6,51,"6,6,2",A6,TLA-S,"A4,A6,B7",0,0,0,0.333
AhmadG6,51,"6,6,2",A6,LOOK,B7,0,0,0,0.0
AhmadG6,51,"6,6,2",A6,LOOK-no-enum,B7,0,0,0,0.0
AhmadG6,51,"6,6,2",A6,LOOK-no-LA,"A4,A6",0,0,0,0.5
AhmadG6,51,"6,6,2",A6,PSA,"A4,A6,B7",0,0,0,0.333
AhmadG6,51,"6,6,2",A6,GA-Expert,"A4,A6",0,0,0,0.5
AhmadG6,51,"6,6,2",A6,GA-Original,B7,0,0,0,0.0
AhmadG6,51,"6,6,2",A6,Random,"A2,A4,B7",0,0,0,0.0
AhmadG6,53,2,A2,TLE,A2,1,1,1,1.0
AhmadG6,53,2,A2,TLA-S,A2,1,1,1,1.0
AhmadG6,53,2,A2,LOOK,A2,1,1,1,1.0
AhmadG6,53,2,A2,LOOK-no-enum,A2,1,1,1,1.0
AhmadG6,53,2,A2,LOOK-no-LA,A2,1,1,1,1.0
AhmadG6,53,2,A2,PSA,A2,1,1,1,1.0
AhmadG6,53,2,A2,GA-Expert,A2,1,1,1,1.0
AhmadG6,53,2,A2,GA-Original,A2,1,1,1,1.0
AhmadG6,53,2,A2,Random,A1,0,0,0,0.0
AhmadG7,1,"1,2",A1,TLE,A1,1,1,1,1.0
AhmadG7,1,"1,2",A1,TLA-S,A1,1,1,1,1.0
AhmadG7,1,"1,2",A1,LOOK,A1,1,1,1,1.0
AhmadG7,1,"1,2",A1,LOOK-no-enum,A1,1,1,1,1.0
AhmadG7,1,"1,2",A1,LOOK-no-LA,A1,1,1,1,1.0
AhmadG7,1,"1,2",A1,PSA,A1,1,1,1,1.0
AhmadG7,1,"1,2",A1,GA-Expert,A1,1,1,1,1.0
AhmadG7,1,"1,2",A1,GA-Original,A1,1,1,1,1.0
AhmadG7,1,"1,2",A1,Random,A1,1,1,1,1.0
AhmadG7,3,3,B3,TLE,B3,1,1,1,1.0
AhmadG7,3,3,B3,TLA-S,B3,1,1,1,1.0
AhmadG7,3,3,B3,LOOK,B3,1,1,1,1.0
AhmadG7,3,3,B3,LOOK-no-enum,B3,1,1,1,1.0
AhmadG7,3,3,B3,LOOK-no-LA,B3,1,1,1,1.0
AhmadG7,3,3,B3,PSA,B3,1,1,1,1.0
AhmadG7,3,3,B3,GA-Expert,B3,1,1,1,1.0
AhmadG7,3,3,B3,GA-Original,B3,1,1,1,1.0
AhmadG7,3,3,B3,Random,B3,1,1,1,1.0
AhmadG7,5,"1,2",A2,TLE,"A2,B6",0,0,1,0.5
AhmadG7,5,"1,2",A2,TLA-S,"A2,B6",0,0,1,0.5
AhmadG7,5,"1,2",A2,LOOK,B6,0,0,0,0.0
AhmadG7,5,"1,2",A2,LOOK-no-enum,B6,0,0,0,0.0
AhmadG7,5,"1,2",A2,LOOK-no-LA,B6,0,0,0,0.0
AhmadG7,5,"1,2",A2,PSA,A2,1,1,1,1.0
AhmadG7,5,"1,2",A2,GA-Expert,"A2,B6",0,0,1,0.5
AhmadG7,5,"1,2",A2,GA-Original,B6,0,0,0,0.0
AhmadG7,5,"1,2",A2,Random,B6,0,0,0,0.0
AhmadG7,7,3,B2,TLE,B2,1,1,1,1.0
AhmadG7,7,3,B2,TLA-S,B2,1,1,1,1.0
AhmadG7,7,3,B2,LOOK,B2,1,1,1,1.0
AhmadG7,7,3,B2,LOOK-no-enum,B2,1,1,1,1.0
AhmadG7,7,3,B2,LOOK-no-LA,B6,0,0,0,0.0
AhmadG7,7,3,B2,PSA,B2,1,1,1,1.0
AhmadG7,7,3,B2,GA-Expert,B6,0,0,0,0.0
AhmadG7,7,3,B2,GA-Original,B2,1,1,1,1.0
AhmadG7,7,3,B2,Random,B2,1,1,1,1.0
AhmadG7,9,"6,1,3","A3,B6",TLE,"A3,B6",1,0,1,1.0
AhmadG7,9,"6,1,3","A3,B6",TLA-S,"A3,B6",1,0,1,1.0
AhmadG7,9,"6,1,3","A3,B6",LOOK,"A3,B5,B6",0,0,1,0.667
AhmadG7,9,"6,1,3","A3,B6",LOOK-no-enum,B5,0,0,0,0.0
AhmadG7,9,"6,1,3","A3,B6",LOOK-no-LA,"A3,B5,B6",0,0,1,0.667
AhmadG7,9,"6,1,3","A3,B6",PSA,"A3,B6",1,0,1,1.0
AhmadG7,9,"6,1,3","A3,B6",GA-Expert,B6,0,0,0,0.5
AhmadG7,9,"6,1,3","A3,B6",GA-Original,"A3,B6",1,0,1,1.0
AhmadG7,9,"6,1,3","A3,B6",Random,"A3,B5",0,0,1,0.333
AhmadG7,11,"6,1,1,1,3","A4,C2",TLE,"A4,B5",0,0,1,0.333
AhmadG7,11,"6,1,1,1,3","A4,C2",TLA-S,"A4,B5",0,0,1,0.333
AhmadG7,11,"6,1,1,1,3","A4,C2",LOOK,"A4,B5",0,0,1,0.333
AhmadG7,11,"6,1,1,1,3","A4,C2",LOOK-no-enum,"B5,C2",0,0,0,0.333
AhmadG7,11,"6,1,1,1,3","A4,C2",LOOK-no-LA,"B5,C2",0,0,0,0.333
AhmadG7,11,"6,1,1,1,3","A4,C2",PSA,"A4,C2",1,1,1,1.0
AhmadG7,11,"6,1,1,1,3","A4,C2",GA-Expert,"A4,B5,C2",0,0,1,0.667
AhmadG7,11,"6,1,1,1,3","A4,C2",GA-Original,"A4,B5,C2",0,0,1,0.667
AhmadG7,11,"6,1,1,1,3","A4,C2",Random,"A2,A4,C2",0,0,0,0.667
AhmadG7,13,3,C7,TLE,C7,1,1,1,1.0
AhmadG7,13,3,C7,TLA-S,C7,1,1,1,1.0
AhmadG7,13,3,C7,LOOK,C7,1,1,1,1.0
AhmadG7,13,3,C7,LOOK-no-enum,C7,1,1,1,1.0
AhmadG7,13,3,C7,LOOK-no-LA,C7,1,1,1,1.0
AhmadG7,13,3,C7,PSA,C7,1,1,1,1.0
AhmadG7,13,3,C7,GA-Expert,A3,0,0,0,0.0
AhmadG7,13,3,C7,GA-Original,C7,1,1,1,1.0
AhmadG7,13,3,C7,Random,A2,0,0,0,0.0
AhmadG7,15,2,C4,TLE,A3,0,0,0,0.0
AhmadG7,15,2,C4,TLA-S,A3,0,0,0,0.0
AhmadG7,15,2,C4,LOOK,C4,1,1,1,1.0
AhmadG7,15,2,C4,LOOK-no-enum,C4,1,1,1,1.0
AhmadG7,15,2,C4,LOOK-no-LA,C4,1,1,1,1.0
AhmadG7,15,2,C4,PSA,A3,0,0,0,0.0
AhmadG7,15,2,C4,GA-Expert,A2,0,0,0,0.0
AhmadG7,15,2,C4,GA-Original,C4,1,1,1,1.0
AhmadG7,15,2,C4,Random,A3,0,0,0,0.0
AhmadG7,17,"1,2","A5,C2",TLE,"A5,C2",1,1,1,1.0
AhmadG7,17,"1,2","A5,C2",TLA-S,"A5,C2",1,1,1,1.0
AhmadG7,17,"1,2","A5,C2",LOOK,C2,0,0,0,0.5
AhmadG7,17,"1,2","A5,C2",LOOK-no-enum,C2,0,0,0,0.5
AhmadG7,17,"1,2","A5,C2",LOOK-no-LA,"B8,C2",0,0,0,0.333
AhmadG7,17,"1,2","A5,C2",PSA,A5,0,0,1,0.5
AhmadG7,17,"1,2","A5,C2",GA-Expert,"A5,C2",1,1,1,1.0
AhmadG7,17,"1,2","A5,C2",GA-Original,"A2,C2",0,0,0,0.333
AhmadG7,17,"1,2","A5,C2",Random,"A2,C2",0,0,0,0.333
AhmadG7,19,"1,4,2",B8,TLE,B8,1,1,1,1.0
AhmadG7,19,"1,4,2",B8,TLA-S,B8,1,1,1,1.0
AhmadG7,19,"1,4,2",B8,LOOK,B8,1,1,1,1.0
AhmadG7,19,"1,4,2",B8,LOOK-no-enum,B8,1,1,1,1.0
AhmadG7,19,"1,4,2",B8,LOOK-no-LA,B8,1,1,1,1.0
AhmadG7,19,"1,4,2",B8,PSA,B8,1,1,1,1.0
AhmadG7,19,"1,4,2",B8,GA-Expert,B8,1,1,1,1.0
AhmadG7,19,"1,4,2",B8,GA-Original,B8,1,1,1,1.0
AhmadG7,19,"1,4,2",B8,Random,"A2,A3,B1",0,0,0,0.0
AhmadG7,21,3,B1,TLE,B1,1,1,1,1.0
AhmadG7,21,3,B1,TLA-S,B1,1,1,1,1.0
AhmadG7,21,3,B1,LOOK,C2,0,0,0,0.0
AhmadG7,21,3,B1,LOOK-no-enum,C2,0,0,0,0.0
AhmadG7,21,3,B1,LOOK-no-LA,C2,0,0,0,0.0
AhmadG7,21,3,B1,PSA,B1,1,1,1,1.0
AhmadG7,21,3,B1,GA-Expert,C2,0,0,0,0.0
AhmadG7,21,3,B1,GA-Original,C2,0,0,0,0.0
AhmadG7,21,3,B1,Random,A2,0,0,0,0.0
AhmadG7,23,2,C2,TLE,A4,0,0,0,0.0
AhmadG7,23,2,C2,TLA-S,A3,0,0,0,0.0
AhmadG7,23,2,C2,LOOK,C2,1,1,1,1.0
AhmadG7,23,2,C2,LOOK-no-enum,C2,1,1,1,1.0
AhmadG7,23,2,C2,LOOK-no-LA,C2,1,1,1,1.0
AhmadG7,23,2,C2,PSA,A3,0,0,0,0.0
AhmadG7,23,2,C2,GA-Expert,C2,1,1,1,1.0
AhmadG7,23,2,C2,GA-Original,B4,0,0,0,0.0
AhmadG7,23,2,C2,Random,A2,0,0,0,0.0
AhmadG7,25,3,A4,TLE,B1,0,0,0,0.0
AhmadG7,25,3,A4,TLA-S,A4,1,1,1,1.0
AhmadG7,25,3,A4,LOOK,B4,0,0,0,0.0
AhmadG7,25,3,A4,LOOK-no-enum,B4,0,0,0,0.0
AhmadG7,25,3,A4,LOOK-no-LA,B4,0,0,0,0.0
AhmadG7,25,3,A4,PSA,A4,1,1,1,1.0
AhmadG7,25,3,A4,GA-Expert,B4,0,0,0,0.0
AhmadG7,25,3,A4,GA-Original,B4,0,0,0,0.0
AhmadG7,25,3,A4,Random,A3,0,0,0,0.0
AhmadG7,27,"1,2","A6,B4",TLE,A6,0,0,1,0.5
AhmadG7,27,"1,2","A6,B4",TLA-S,A6,0,0,1,0.5
AhmadG7,27,"1,2","A6,B4",LOOK,B4,0,0,0,0.5
AhmadG7,27,"1,2","A6,B4",LOOK-no-enum,B4,0,0,0,0.5
AhmadG7,27,"1,2","A6,B4",LOOK-no-LA,B4,0,0,0,0.5
AhmadG7,27,"1,2","A6,B4",PSA,A6,0,0,1,0.5
AhmadG7,27,"1,2","A6,B4",GA-Expert,B4,0,0,0,0.5
AhmadG7,27,"1,2","A6,B4",GA-Original,B4,0,0,0,0.5
AhmadG7,27,"1,2","A6,B4",Random,"B1,B4",0,0,0,0.333
AhmadG7,29,2,B1,TLE,B1,1,1,1,1.0
AhmadG7,29,2,B1,TLA-S,B1,1,1,1,1.0
AhmadG7,29,2,B1,LOOK,B1,1,1,1,1.0
AhmadG7,29,2,B1,LOOK-no-enum,B1,1,1,1,1.0
AhmadG7,29,2,B1,LOOK-no-LA,B1,1,1,1,1.0
AhmadG7,29,2,B1,PSA,B1,1,1,1,1.0
AhmadG7,29,2,B1,GA-Expert,B1,1,1,1,1.0
AhmadG7,29,2,B1,GA-Original,B1,1,1,1,1.0
AhmadG7,29,2,B1,Random,B1,1,1,1,1.0
AhmadG7,31,2,B6,TLE,B3,0,0,0,0.0
AhmadG7,31,2,B6,TLA-S,B3,0,0,0,0.0
AhmadG7,31,2,B6,LOOK,B6,1,1,1,1.0
AhmadG7,31,2,B6,LOOK-no-enum,B3,0,0,0,0.0
AhmadG7,31,2,B6,LOOK-no-LA,B6,1,1,1,1.0
AhmadG7,31,2,B6,PSA,B3,0,0,0,0.0
AhmadG7,31,2,B6,GA-Expert,B6,1,1,1,1.0
AhmadG7,31,2,B6,GA-Original,B3,0,0,0,0.0
AhmadG7,31,2,B6,Random,B3,0,0,0,0.0
AhmadG7,33,"6,2",A2,TLE,"B3,B8",0,0,0,0.0
AhmadG7,33,"6,2",A2,TLA-S,"B3,B8",0,0,0,0.0
AhmadG7,33,"6,2",A2,LOOK,B8,0,0,0,0.0
AhmadG7,33,"6,2",A2,LOOK-no-enum,B3,0,0,0,0.0
AhmadG7,33,"6,2",A2,LOOK-no-LA,B8,0,0,0,0.0
AhmadG7,33,"6,2",A2,PSA,"A3,B3",0,0,0,0.0
AhmadG7,33,"6,2",A2,GA-Expert,A2,1,1,1,1.0
AhmadG7,33,"6,2",A2,GA-Original,B8,0,0,0,0.0
AhmadG7,33,"6,2",A2,Random,"A2,A5",0,0,1,0.5
AhmadG7,35,"1,6,3","A1,A5,A7",TLE,"A7,B3,B7",0,0,0,0.2
AhmadG7,35,"1,6,3","A1,A5,A7",TLA-S,"A7,B3,B7",0,0,0,0.2
AhmadG7,35,"1,6,3","A1,A5,A7",LOOK,B8,0,0,0,0.0
AhmadG7,35,"1,6,3","A1,A5,A7",LOOK-no-enum,A7,0,0,0,0.333
AhmadG7,35,"1,6,3","A1,A5,A7",LOOK-no-LA,B8,0,0,0,0.0
AhmadG7,35,"1,6,3","A1,A5,A7",PSA,A7,0,0,0,0.333
AhmadG7,35,"1,6,3","A1,A5,A7",GA-Expert,"A3,A5,A7",0,0,0,0.5
AhmadG7,35,"1,6,3","A1,A5,A7",GA-Original,"B7,B8",0,0,0,0.0
AhmadG7,35,"1,6,3","A1,A5,A7",Random,"A3,B7,B8",0,0,0,0.0
AhmadG7,37,2,A3,TLE,B3,0,0,0,0.0
AhmadG7,37,2,A3,TLA-S,B3,0,0,0,0.0
AhmadG7,37,2,A3,LOOK,B7,0,0,0,0.0
AhmadG7,37,2,A3,LOOK-no-enum,A3,1,1,1,1.0
AhmadG7,37,2,A3,LOOK-no-LA,B8,0,0,0,0.0
AhmadG7,37,2,A3,PSA,B3,0,0,0,0.0
AhmadG7,37,2,A3,GA-Expert,A2,0,0,0,0.0
AhmadG7,37,2,A3,GA-Original,A6,0,0,0,0.0
AhmadG7,37,2,A3,Random,B8,0,0,0,0.0
AhmadG7,39,2,B8,TLE,B8,1,1,1,1.0
AhmadG7,39,2,B8,TLA-S,B8,1,1,1,1.0
AhmadG7,39,2,B8,LOOK,B8,1,1,1,1.0
AhmadG7,39,2,B8,LOOK-no-enum,B8,1,1,1,1.0
AhmadG7,39,2,B8,LOOK-no-LA,B8,1,1,1,1.0
AhmadG7,39,2,B8,PSA,B8,1,1,1,1.0
AhmadG7,39,2,B8,GA-Expert,B8,1,1,1,1.0
AhmadG7,39,2,B8,GA-Original,B8,1,1,1,1.0
AhmadG7,39,2,B8,Random,B8,1,1,1,1.0
AhmadG7,41,3,C7,TLE,C7,1,1,1,1.0
AhmadG7,41,3,C7,TLA-S,C7,1,1,1,1.0
AhmadG7,41,3,C7,LOOK,C7,1,1,1,1.0
AhmadG7,41,3,C7,LOOK-no-enum,C7,1,1,1,1.0
AhmadG7,41,3,C7,LOOK-no-LA,C7,1,1,1,1.0
AhmadG7,41,3,C7,PSA,C7,1,1,1,1.0
AhmadG7,41,3,C7,GA-Expert,C7,1,1,1,1.0
AhmadG7,41,3,C7,GA-Original,A6,0,0,0,0.0
AhmadG7,41,3,C7,Random,B7,0,0,0,0.0
AhmadG7,43,"4,2",B7,TLE,B7,1,1,1,1.0
AhmadG7,43,"4,2",B7,TLA-S,"B6,B7",0,0,0,0.5
AhmadG7,43,"4,2",B7,LOOK,"B7,C4",0,0,1,0.5
AhmadG7,43,"4,2",B7,LOOK-no-enum,"B6,B7",0,0,0,0.5
AhmadG7,43,"4,2",B7,LOOK-no-LA,"B7,C4",0,0,1,0.5
AhmadG7,43,"4,2",B7,PSA,"B6,B7",0,0,0,0.5
AhmadG7,43,"4,2",B7,GA-Expert,B3,0,0,0,0.0
